104,1500,NaN,NaN
103.93,1500,1500,4.8075
103.84,1500,1500,4.731
103.77,1500,1500,4.6856
103.68,1500,1500,4.639
103.55,1500,1500,4.5908
103.36,1500,1500,4.533
103.15,1500,1500,4.4679
102.97,1500,1500,4.4438
102.77,1500,1500,4.4242
102.57,1500,1500,4.4152
102.35,1500,1500,4.3672
102.14,1500,1500,4.3874
101.87,1500,1500,4.3752
101.64,1500,1500,4.3235
101.42,1500,1500,4.2761
101.17,1500,1500,4.2581
100.92,1500,1500,4.2435
100.69,1500,1500,4.2385
100.44,1500,1500,4.2597
100.2,1500,1500,4.2657
100.07,1500,1500,4.48
99.929,1500,1500,4.4623
99.612,1500,1500,4.3646
99.306,1500,1500,4.2585
98.957,1500,1500,4.2045
98.595,1500,1500,4.1939
98.25,1500,1500,4.1391
97.92,1500,1500,4.1076
97.731,1500,1500,4.209
97.518,1500,1500,4.3486
97.26,1500,1500,4.453
97.128,1500,1500,5.0196
96.886,1500,1500,5.6684
96.675,1500,1500,5.2306
96.354,1500,1500,4.9659
96.022,1500,1500,4.69
95.881,1500,1500,4.5214
95.9,1500,1500,4.749
95.76,1500,1500,4.6072
95.498,1500,1500,4.4433
95.183,1500,1500,4.3005
94.814,1500,1500,4.2317
94.476,1500,1500,4.1939
94.088,1500,1500,4.136
93.717,1500,1500,4.111
93.331,1500,1500,4.0851
92.919,1500,1500,4.065
92.563,1500,1500,4.0708
92.136,1500,1500,4.0747
91.696,1500,1500,4.0546
91.389,1500,1500,4.0377
91.257,1500,1500,4.3053
91.157,1500,1500,4.3325
91,1500,1500,4.1734
90.723,1500,1500,4.1372
90.38,1500,1500,4.0774
90.042,1500,1500,4.0458
89.681,1500,1500,4.0376
89.288,1500,1500,3.9715
88.888,1360,1500,3.9439
88.558,945.51,1360,3.8359
88.438,794.88,945.51,3.5299
88.405,752.23,794.88,3.3824
88.417,767.74,752.23,3.3741
88.529,908.93,767.74,3.6701
88.491,861.27,908.93,3.8612
88.469,833.3,861.27,3.7388
88.418,768.99,833.3,3.5693
88.412,761.88,768.99,3.4602
88.4,746.3,761.88,3.3999
88.34,670.59,746.3,3.3937
88.357,692.96,670.59,3.2857
88.349,682.31,692.96,3.2649
88.317,642.92,682.31,3.2339
88.32,645.83,642.92,3.185
88.324,650.93,645.83,3.1871
88.38,721.49,650.93,3.2521
88.367,704.76,721.49,3.3282
88.353,687.13,704.76,3.3261
88.325,652.85,687.13,3.3347
88.294,613.08,652.85,3.3044
88.287,605.19,613.08,3.2661
88.281,597.22,605.19,3.237
88.277,592.08,597.22,3.2346
88.268,580.63,592.08,3.2137
88.252,560.95,580.63,3.146
88.28,595.88,560.95,3.0866
88.302,623.74,595.88,3.1832
88.253,561.97,623.74,3.2522
88.263,574.1,561.97,3.2104
88.229,531.3,574.1,3.193
88.25,558.15,531.3,3.2465
88.227,528.84,558.15,3.2339
88.248,555.31,528.84,3.1608
88.247,554.38,555.31,3.0753
88.267,579.03,554.38,3.1554
88.22,520.61,579.03,3.1537
88.256,565.76,520.61,3.1101
88.257,566.64,565.76,3.0588
88.288,606.07,566.64,3.0367
88.344,676.52,606.07,3.2157
88.346,679,676.52,3.1623
88.28,596.39,679,3.1173
88.338,668.75,596.39,3.0842
88.324,651.12,668.75,3.2256
88.258,567.71,651.12,3.2087
88.271,584.3,567.71,3.2049
88.281,597.62,584.3,3.2566
88.245,552.31,597.62,3.2156
88.233,536.42,552.31,3.1279
88.201,496.24,536.42,3.0873
88.207,504.62,496.24,3.0058
88.176,465.72,504.62,2.9725
88.201,497.25,465.72,2.9178
88.178,467.87,497.25,2.9318
88.176,465.83,467.87,2.8962
88.184,475.92,465.83,2.9158
88.175,464.58,475.92,2.885
88.162,447.08,464.58,2.8728
88.135,413.55,447.08,2.8646
88.138,418.14,413.55,2.8261
88.137,416.62,418.14,2.8528
88.117,390.54,416.62,2.8412
88.145,425.76,390.54,2.791
88.141,421.66,425.76,2.7854
88.132,410.51,421.66,2.7777
88.125,401.6,410.51,2.8455
88.109,380.52,401.6,2.9205
88.108,379.44,380.52,2.8342
88.106,376.99,379.44,2.8209
88.083,348.51,376.99,2.8403
88.07,332.48,348.51,2.8081
88.107,378.43,332.48,2.8107
88.118,392.37,378.43,2.8236
88.131,409.2,392.37,2.806
88.098,367.04,409.2,2.843
88.069,330.69,367.04,2.8186
88.064,324.5,330.69,2.7886
88.09,356.9,324.5,2.7591
88.057,316.38,356.9,2.8158
88.081,346.02,316.38,2.7823
88.093,360.96,346.02,2.781
88.126,403.01,360.96,2.7884
88.115,388.05,403.01,2.8071
88.087,353.83,388.05,2.8031
88.079,343.27,353.83,2.7688
88.065,325.27,343.27,2.7743
88.08,344.31,325.27,2.7121
88.117,391.09,344.31,2.7578
88.153,435.89,391.09,2.852
88.177,466.59,435.89,2.856
88.162,447.65,466.59,2.9008
88.107,378.11,447.65,2.8363
88.102,372.33,378.11,2.7698
88.095,363.55,372.33,2.738
88.083,348.91,363.55,2.6907
88.111,383.87,348.91,2.6542
88.115,388.24,383.87,2.744
88.083,348.19,388.24,2.7777
88.105,375.83,348.19,2.776
88.128,405.15,375.83,2.9307
88.099,368.72,405.15,2.9512
88.072,334.02,368.72,2.9131
88.086,352.52,334.02,2.8237
88.096,364.97,352.52,2.8191
88.09,357.87,364.97,2.8653
88.078,341.58,357.87,2.746
88.055,312.68,341.58,2.7279
88.051,307.92,312.68,2.7264
88.049,305.84,307.92,2.6042
88.05,307.38,305.84,2.7246
88.06,319.22,307.38,2.9635
88.054,312.65,319.22,3.0776
88.043,297.94,312.65,2.97
88.059,317.92,297.94,2.9522
88.078,342.19,317.92,3.1023
88.054,312.14,342.19,3.2306
88.019,267.89,312.14,3.3327
88.043,297.88,267.89,3.2446
88.078,342.12,297.88,3.1374
88.082,347.73,342.12,3.1713
88.072,335.1,347.73,3.0513
88.092,359.96,335.1,2.9623
88.101,371.38,359.96,3.3123
88.061,320.55,371.38,3.2374
88.077,341.52,320.55,2.9281
88.099,368.93,341.52,3.2623
88.128,405.3,368.93,3.251
88.165,451.38,405.3,3.2594
88.193,486.01,451.38,3.255
88.181,471.05,486.01,3.1771
88.197,491.67,471.05,3.1668
88.162,447.75,491.67,3.2794
88.15,432.26,447.75,3.1794
88.148,430.65,432.26,3.1228
88.227,529.89,430.65,3.241
88.678,1095.4,529.89,3.6403
88.945,1431.3,1095.4,4.2125
88.864,1329.2,1431.3,3.9379
88.612,1012.2,1329.2,3.7324
88.526,905.22,1012.2,3.5568
88.496,866.61,905.22,3.3715
88.367,705.22,866.61,3.2337
88.251,559.07,705.22,3.08
88.229,531.24,559.07,2.8772
88.201,496.89,531.24,2.7689
88.183,473.47,496.89,2.6883
88.169,456.75,473.47,2.9648
88.195,489.69,456.75,3.4531
88.196,489.91,489.69,4.0813
88.218,517.75,489.91,4.3059
88.435,789.98,517.75,4.0841
88.63,1035.7,789.98,4.5791
88.865,1330,1035.7,5.192
88.896,1369.2,1330,5.1852
88.743,1177.5,1369.2,5.1434
88.96,1449.9,1177.5,5.5505
89.862,1500,1449.9,6.1923
90.93,1500,1500,6.9103
92.574,1500,1500,7.2743
94.499,1500,1500,6.9004
95.425,1500,1500,6.271
96.368,1500,1500,5.8914
97.789,1500,1500,5.9261
99.569,1500,1500,5.6004
100.71,1500,1500,5.4001
101.42,1500,1500,5.1957
101.83,1500,1500,4.8903
102.09,1500,1500,4.8226
102.5,1500,1500,5.3037
103,1500,1500,5.4814
103.4,1500,1500,5.3912
103.77,1500,1500,5.0981
104.05,1500,1500,4.7518
104.22,1500,1500,4.5935
104.36,1500,1500,4.406
104.52,1500,1500,4.2989
104.68,1500,1500,4.4768
105.26,1545.3,1500,4.6535
106.12,1692.9,1545.3,5.3195
106.73,1797.8,1692.9,5.4192
107.17,1874.3,1797.8,5.36
107.68,1962,1874.3,6.312
108.31,2071.6,1962,6.4662
109.52,2280.2,2071.6,6.9525
111.5,2621,2280.2,7.556
113.59,2982.2,2621,8.1624
115.68,3342.7,2982.2,8.3895
117.02,3574.3,4656.1,9.1973
117.12,3590.8,7487,10.313
117.11,3590,8807.7,10.571
117.05,3579.2,7499.1,9.8673
117.09,3586.1,6188.7,9.1822
117.24,3612.5,4888.4,8.3488
117.04,3577.4,4913.7,8.1242
116.84,3543.5,4880.3,8.0897
117.08,3584.6,3543.5,7.3602
117,3569.8,6192.5,8.8728
117.25,3613,6179.4,9.1242
116.98,3567.2,7522.1,9.4343
117.15,3595.4,6173.8,8.882
117.32,3624.8,6201.7,8.7265
116.96,3563.5,6227.5,8.5802
117.31,3623.2,4867,7.8611
116.88,3549,4924.2,7.7619
116.86,3545.3,3549,7.1057
117.06,3581.4,3545.3,7.4776
116.94,3559.9,4884.6,8.3621
116.99,3567.9,4864.3,8.4323
116.89,3551.9,4871.7,8.3866
117.02,3574.1,4857,8.4807
117.2,3605.1,4876.9,8.8683
116.88,3550,4906.8,8.7298
116.67,3513.8,3550,7.5835
116.6,3500.5,3513.8,7.3388
116.39,3465.4,3500.5,7.1368
116.06,3408.6,3465.4,7.0554
115.83,3368.5,3408.6,6.8936
115.66,3339.7,3368.5,7.8029
115.77,3358.1,3339.7,8.5721
116.22,3435.5,3358.1,8.8423
116.87,3548.2,3435.5,8.8233
117.34,3629.2,6158.6,9.6121
117.1,3586.9,6232.8,9.4441
117.2,3604.6,4890.2,8.6433
116.96,3563.3,6208.8,9.0697
117.04,3577.9,8791.3,10.072
117.13,3592,8800.3,11.118
117.09,3586.3,8807.1,11.405
117.15,3596.8,10113,11.698
117.29,3621.1,11432,12.027
117.34,3629.1,11452,11.908
116.99,3568.6,11449,12.165
117.37,3634,10096,11.804
